name_of_company,college_name,region,year,source,salary
Godrej,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Infosys,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Hexaware,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Kpit,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Landt,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Nielsen,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Oracle,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Orange,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Persistent,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Punjlloyd,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Quinnox,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Reliance,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Syntel,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Testfunds,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Accenture,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Essential,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Greaves,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Infrasofttech,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Lalit,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Mahindra,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Mastek,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Nseit,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Patni,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Qualitykiosk,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Sterling,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Tcs,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Vistaar,Pillai College of Engineering,Navi Mumbai,2018.0,region_mumbai.csv,
Aakash Institute,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Accenture Services Pvt.Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Accionlabs,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Accolite,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Agr Knowledge Services Pvt.Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Ahdityaa Enterprises,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Aker Solutions,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
All Cargo Logistics,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Amdocs Development Centre India Pvt.Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Ariston Capital Services Pvt.Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Armaco Chemical Process Systems Pvt. Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Atidan Technologies Pvt.Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Atos India Pvt.Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Avalon Global Research,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Bank Of America,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Barclays,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Bharti Airtel Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Blue Star Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Bookmyshow,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Bosch Ltd,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Build Track,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Capegemini India,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Cartesian Consulting,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Cex Webuy Entertainment Pvt.Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Cimpress India Pvt. Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Coffee Day Beverages,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Colgate,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Computer Sciences Corporation Pvt. Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Cybermarine Knowledge Systems Pvt. Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Daikin Air Conditioning,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Diebold Systems Pvt. Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Directi,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Dolat Capital,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Dolphin Rfid Pvt. Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Dumbelled,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Dynalog Enterprises,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Eduisfun,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Eleation,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Emerson Network Power,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Endurance International Group,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Ernst & Young,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Express Global Logistics Pvt. Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Express Roadways Pvt.Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
First Quadrant Solutions,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Force Motors,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Fractal Analytics,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Friction Innovative Education,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Future Generali India Life Insurance Company Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Gep,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Germin8,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Godrej & Boyce Mfg.Co.Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Greenity Software Solutions Pvt.Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Grindwell Norton Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Gupshup Technology India Pvt. Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Gvk Mumbai International Airport Pvt. Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Gvr India Pvt.Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Halftick Infoservices Pvt. Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Hansa Cequity,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Hourglass Research,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Icici Pru Life,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Icreate,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Ifb Industries Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Imaginarium India Pvt.Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Indus Momentus,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Indus Valley Partners,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Indusgeeks,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Infosys Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Inscripts India Pvt. Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Interactive Brokers India Pvt. Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Jacobs Engineering India Pvt. Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Jaro Education,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Jp Morgan Chase,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Jswâ Steelâ Coated Products Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Kalyani Forge Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Kansai Nerolac Â Paints Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Kongo Educational Services Pvt Ltd,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Konnectinsights,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
L & T Infotech Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
L & T Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
L & T Technology Services Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Mahindra & Mahindra Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Majesco,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Mastek Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Medianet,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Megachip Instrumentation Pvt.Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Microsoft,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Mitr Learning,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Morgan Stanley Capital International,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Mu Sigma,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Neebal Technologies Pvt. Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Neosoft Technologies,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Nerolac Paints Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Netmagicâ  Solutionsâ  Pvt.Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Newgen Software Technologies Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Nikhil Comfort,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Nseit,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Nucsoft Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Oracle India Pvt.Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Performics.Convonix,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Pharmeasy,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Pratap Plastics,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Purplle,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Rave Technologies Pvt. Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Reliance Industries Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Reliance Jio Infocomm Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Research Wire,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Reshamsingh & Co. Pvt. Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Riddhim Siddhim Steel (I) Pvt. Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Rooptelsonic Ultrasonix Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Saint Gobain India Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Sanmar Engineering Technologies Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Seclore Technology Pvt.Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Stellar Value Chain,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Swan Environmental Pvt. Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Tata Communications Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Tata Consultancyâ  Services Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Technip India Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Tecnimont Pvt.Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Teradata Corporation,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Think & Learn - ByjuâS,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Think Analytics,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Thyssenkrupp Industrial Solutions India Pvt.Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Toyo Engineering,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Tranzact Pvt Ltd,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Uhde India Pvt. Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Vision Mechatronics,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Vodafone Shared Services India,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Voltas Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Vphrase,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Welspun Syntex Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Wisdmlabs,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Wissen Technology,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Yodlee Infotech Pvt. Limited,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Zs Associates,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Zycus Infotech Pvt. Ltd.,K. J. Somaiya College of Engineering,Mumbai,2018.0,region_mumbai.csv,
Cavinkare,Manjara Charitable Trusts Rajiv Gandhi Institute Of Technology,Mumbai,2018.0,region_mumbai.csv,
Nsdl,Manjara Charitable Trusts Rajiv Gandhi Institute Of Technology,Mumbai,2018.0,region_mumbai.csv,
Schneider,Manjara Charitable Trusts Rajiv Gandhi Institute Of Technology,Mumbai,2018.0,region_mumbai.csv,
Infosys,Manjara Charitable Trusts Rajiv Gandhi Institute Of Technology,Mumbai,2018.0,region_mumbai.csv,
Fintellix,Manjara Charitable Trusts Rajiv Gandhi Institute Of Technology,Mumbai,2018.0,region_mumbai.csv,
Netmagic Solutions,Manjara Charitable Trusts Rajiv Gandhi Institute Of Technology,Mumbai,2018.0,region_mumbai.csv,
